event_i,exit_i,entry,exit,R,reason,signal_datetime,entry_datetime,exit_datetime,duration_bars
107664,107675,1.34938,1.3499419052196036,-1.0850000000000624,STOP,2025-06-10 14:20:00,2025-06-10 14:25:00,2025-06-10 15:15:00,11
107688,107697,1.34991,1.3492684670216826,1.2280854733749569,STOP,2025-06-10 16:20:00,2025-06-10 16:25:00,2025-06-10 17:05:00,9
107864,107881,1.34931,1.3500119021935186,-1.0849999999999609,STOP,2025-06-11 07:00:00,2025-06-11 07:05:00,2025-06-11 08:25:00,17
107957,107967,1.35489,1.3541972529514066,0.8837991188278133,STOP,2025-06-11 14:45:00,2025-06-11 14:50:00,2025-06-11 15:35:00,10
107984,107991,1.35517,1.354284608056877,1.735942376095294,STOP,2025-06-11 17:00:00,2025-06-11 17:05:00,2025-06-11 17:35:00,7
108200,108256,1.35919,1.360278656854918,-1.0849999999999298,STOP,2025-06-12 11:00:00,2025-06-12 11:05:00,2025-06-12 15:40:00,56
108340,108352,1.35538,1.3546958449370186,0.5277298778305907,STOP,2025-06-12 22:40:00,2025-06-12 22:45:00,2025-06-12 23:40:00,12
108359,108380,1.35364,1.3546051091027789,-1.084999999999965,STOP,2025-06-13 00:15:00,2025-06-13 00:20:00,2025-06-13 02:00:00,21
108418,108436,1.35514,1.3537139623016745,1.2097544710698434,STOP,2025-06-13 05:10:00,2025-06-13 05:15:00,2025-06-13 06:40:00,18
108512,108522,1.35898,1.3577565951829313,1.476594436752967,STOP,2025-06-13 13:00:00,2025-06-13 13:05:00,2025-06-13 13:50:00,10
108634,108644,1.35414,1.3537899259537998,0.4745415512615518,STOP,2025-06-15 23:10:00,2025-06-15 23:15:00,2025-06-16 00:00:00,10
108824,108836,1.35944,1.3576984835297292,3.0949120937080994,STOP,2025-06-16 15:00:00,2025-06-16 15:05:00,2025-06-16 16:00:00,12
108953,108957,1.35686,1.3566070447920489,0.3883201301475757,STOP,2025-06-17 01:45:00,2025-06-17 01:50:00,2025-06-17 02:05:00,4
109081,109093,1.34966,1.3466222114634583,2.7981157990249064,STOP,2025-06-17 12:25:00,2025-06-17 12:30:00,2025-06-17 13:25:00,12
109111,109128,1.34286,1.3420078255532095,0.6088093313073654,STOP,2025-06-17 14:55:00,2025-06-17 15:00:00,2025-06-17 16:20:00,17
109136,109140,1.34394,1.3427190134738904,1.2279877352640218,STOP,2025-06-17 17:00:00,2025-06-17 17:05:00,2025-06-17 17:20:00,4
109298,109305,1.34558,1.344498229030774,1.2714426661865064,STOP,2025-06-18 06:30:00,2025-06-18 06:35:00,2025-06-18 07:05:00,7
109427,109431,1.34317,1.3415336900572017,1.7080535672423345,STOP,2025-06-18 17:15:00,2025-06-18 17:20:00,2025-06-18 17:35:00,4
109466,109475,1.34104,1.34068038338549,0.4909679178482583,STOP,2025-06-18 20:30:00,2025-06-18 20:35:00,2025-06-18 21:15:00,9
109555,109557,1.34026,1.341079332716646,-1.0849999999999564,STOP,2025-06-19 03:55:00,2025-06-19 04:00:00,2025-06-19 04:05:00,2
109637,109641,1.34214,1.3430445206204984,-1.0849999999999116,STOP,2025-06-19 10:45:00,2025-06-19 10:50:00,2025-06-19 11:05:00,4
109711,109713,1.3463,1.3449888131017849,3.3365631100574715,STOP,2025-06-19 16:55:00,2025-06-19 17:00:00,2025-06-19 17:05:00,2
109959,109988,1.34669,1.3448596928101724,2.2918259172614848,STOP,2025-06-20 13:35:00,2025-06-20 13:40:00,2025-06-20 16:00:00,29
110038,110054,1.34197,1.3407993897118675,1.3634968353785402,STOP,2025-06-22 20:10:00,2025-06-22 20:15:00,2025-06-22 21:30:00,16
110074,110087,1.34227,1.3418270640682013,0.4793084202458963,STOP,2025-06-22 23:10:00,2025-06-22 23:15:00,2025-06-23 00:15:00,13
110137,110138,1.34343,1.3443100167313287,-1.0850000000000033,STOP,2025-06-23 04:25:00,2025-06-23 04:30:00,2025-06-23 04:30:00,1
110166,110170,1.33787,1.338879435293867,-1.0849999999999944,STOP,2025-06-23 06:50:00,2025-06-23 06:55:00,2025-06-23 07:10:00,4
110229,110237,1.34879,1.349912488515546,-1.084999999999961,STOP,2025-06-23 12:05:00,2025-06-23 12:10:00,2025-06-23 12:45:00,8
110287,110295,1.35279,1.3521404866736595,1.076834793111431,STOP,2025-06-23 16:55:00,2025-06-23 17:00:00,2025-06-23 17:35:00,8
110347,110354,1.3541,1.354861831832322,-1.0850000000000668,STOP,2025-06-23 21:55:00,2025-06-23 22:00:00,2025-06-23 22:30:00,7
110517,110521,1.36118,1.3621150054406075,-1.0850000000000366,STOP,2025-06-24 12:05:00,2025-06-24 12:10:00,2025-06-24 12:25:00,4
110544,110564,1.3629,1.3622453702911341,0.9605193367474638,STOP,2025-06-24 14:20:00,2025-06-24 14:25:00,2025-06-24 16:00:00,20
110720,110746,1.36092,1.3617101608294153,-1.0850000000000746,STOP,2025-06-25 05:05:00,2025-06-25 05:10:00,2025-06-25 07:15:00,26
110755,110766,1.36025,1.359772377557962,0.6161635321319717,STOP,2025-06-25 08:00:00,2025-06-25 08:05:00,2025-06-25 08:55:00,11
110959,110961,1.36979,1.3703569450496706,-1.0850000000000404,STOP,2025-06-26 01:00:00,2025-06-26 01:05:00,2025-06-26 01:10:00,2
111009,111039,1.37454,1.3705538325654214,4.077130557975318,STOP,2025-06-26 05:10:00,2025-06-26 05:15:00,2025-06-26 07:40:00,30
111119,111131,1.37536,1.3734247309896177,2.610991213725478,STOP,2025-06-26 14:20:00,2025-06-26 14:25:00,2025-06-26 15:20:00,12
111233,111247,1.37383,1.37246765044602,2.515104242258297,STOP,2025-06-26 23:50:00,2025-06-26 23:55:00,2025-06-27 01:00:00,14
111310,111316,1.37344,1.3725355999264468,1.0191136020564788,STOP,2025-06-27 06:15:00,2025-06-27 06:20:00,2025-06-27 06:45:00,6
111359,111374,1.37084,1.3719302779396398,-1.0850000000000786,STOP,2025-06-27 10:20:00,2025-06-27 10:25:00,2025-06-27 11:35:00,15
111388,111403,1.37064,1.3693897264229502,1.330970444011758,STOP,2025-06-27 12:45:00,2025-06-27 12:50:00,2025-06-27 14:00:00,15
111439,111441,1.37177,1.37092381965928,1.0071761850616239,STOP,2025-06-29 17:00:00,2025-06-29 17:05:00,2025-06-29 17:10:00,2
111511,111530,1.37159,1.372191849754876,-1.0849999999999225,STOP,2025-06-29 23:00:00,2025-06-29 23:05:00,2025-06-30 00:35:00,19
111674,111678,1.37009,1.3710553916649295,-1.0849999999999795,STOP,2025-06-30 12:35:00,2025-06-30 12:40:00,2025-06-30 12:55:00,4
111727,111732,1.37374,1.3722391833095766,2.627822153510783,STOP,2025-06-30 17:00:00,2025-06-30 17:05:00,2025-06-30 17:25:00,5
111756,111763,1.37307,1.3734786191416894,-1.0850000000001305,STOP,2025-06-30 19:25:00,2025-06-30 19:30:00,2025-06-30 20:00:00,7
112096,112117,1.37435,1.3736402795481446,1.5165521053092699,STOP,2025-07-01 23:45:00,2025-07-01 23:50:00,2025-07-02 01:30:00,21
112283,112305,1.36321,1.3638486176116864,-1.0849999999999682,STOP,2025-07-02 15:20:00,2025-07-02 15:25:00,2025-07-02 17:10:00,22
112344,112351,1.36468,1.3652281138042444,-1.0849999999999371,STOP,2025-07-02 20:25:00,2025-07-02 20:30:00,2025-07-02 21:00:00,7
112364,112369,1.36411,1.3632487271767906,1.424160983704707,STOP,2025-07-02 22:05:00,2025-07-02 22:10:00,2025-07-02 22:30:00,5
112486,112490,1.36544,1.3594711555207277,7.885424022264724,STOP,2025-07-03 08:15:00,2025-07-03 08:20:00,2025-07-03 08:35:00,4
112535,112590,1.3643,1.3654064131213335,-1.084999999999906,STOP,2025-07-03 12:20:00,2025-07-03 12:25:00,2025-07-03 16:55:00,55
112699,112702,1.36675,1.367266844111377,-1.085000000000141,STOP,2025-07-04 02:00:00,2025-07-04 02:05:00,2025-07-04 02:15:00,3
112736,112759,1.36571,1.3649933715030396,0.8900592079213238,STOP,2025-07-04 05:05:00,2025-07-04 05:10:00,2025-07-04 07:00:00,23
112769,112783,1.3643,1.3638070551111785,0.7899365872984977,STOP,2025-07-04 07:50:00,2025-07-04 07:55:00,2025-07-04 09:00:00,14
112909,112915,1.36498,1.3653670180936464,-1.0850000000000002,STOP,2025-07-06 19:30:00,2025-07-06 19:35:00,2025-07-06 20:00:00,6
112970,112974,1.36233,1.3618898961190555,0.89585537914128,STOP,2025-07-07 00:35:00,2025-07-07 00:40:00,2025-07-07 00:55:00,4
113134,113139,1.35937,1.3604501420152286,-1.0850000000000968,STOP,2025-07-07 14:15:00,2025-07-07 14:20:00,2025-07-07 14:40:00,5
113156,113167,1.36061,1.360171923452272,0.5606774683808462,STOP,2025-07-07 16:05:00,2025-07-07 16:10:00,2025-07-07 17:00:00,11
113241,113244,1.36301,1.3635828882427463,-1.0850000000000424,STOP,2025-07-07 23:10:00,2025-07-07 23:15:00,2025-07-07 23:25:00,3
113302,113307,1.36306,1.3620006878207755,1.403206025153709,STOP,2025-07-08 04:15:00,2025-07-08 04:20:00,2025-07-08 04:40:00,5
113319,113330,1.36062,1.35867297230383,2.599175767705479,STOP,2025-07-08 05:40:00,2025-07-08 05:45:00,2025-07-08 06:35:00,11
113346,113352,1.3574,1.3580875649304178,-1.0849999999998834,STOP,2025-07-08 07:55:00,2025-07-08 08:00:00,2025-07-08 08:25:00,6
113438,113445,1.35874,1.3593639194988882,-1.0850000000000786,STOP,2025-07-08 15:35:00,2025-07-08 15:40:00,2025-07-08 16:10:00,7
113455,113457,1.35973,1.3582248359539288,1.873592194181052,STOP,2025-07-08 17:00:00,2025-07-08 17:05:00,2025-07-08 17:10:00,2
113483,113491,1.35917,1.3586170028578344,1.2326597779840864,STOP,2025-07-08 19:20:00,2025-07-08 19:25:00,2025-07-08 20:00:00,8
113618,113636,1.35857,1.3579948778673698,0.6484665526226628,STOP,2025-07-09 06:35:00,2025-07-09 06:40:00,2025-07-09 08:05:00,18
113688,113697,1.35802,1.3587617506981298,-1.085000000000034,STOP,2025-07-09 12:25:00,2025-07-09 12:30:00,2025-07-09 13:10:00,9
113735,113750,1.35855,1.3582031380418653,0.5653425310771832,STOP,2025-07-09 16:20:00,2025-07-09 16:25:00,2025-07-09 17:35:00,15
113769,113771,1.35887,1.3591696933206379,-1.0849999999998448,STOP,2025-07-09 19:10:00,2025-07-09 19:15:00,2025-07-09 19:20:00,2
113827,113839,1.36031,1.360670732882245,-1.085000000000177,STOP,2025-07-10 00:00:00,2025-07-10 00:05:00,2025-07-10 01:00:00,12
113904,113908,1.36078,1.360374643170142,0.7218050672364991,STOP,2025-07-10 06:25:00,2025-07-10 06:30:00,2025-07-10 06:45:00,4
114031,114033,1.35796,1.3575233058242664,0.606682077807171,STOP,2025-07-10 17:00:00,2025-07-10 17:05:00,2025-07-10 17:10:00,2
114100,114107,1.35562,1.3562718878770146,-1.0850000000000148,STOP,2025-07-10 22:45:00,2025-07-10 22:50:00,2025-07-10 23:20:00,7
114119,114122,1.35556,1.3551536122236705,0.7339311097307799,STOP,2025-07-11 00:20:00,2025-07-11 00:25:00,2025-07-11 00:35:00,3
114139,114151,1.35451,1.3537964800906592,0.9654857432259096,STOP,2025-07-11 02:00:00,2025-07-11 02:05:00,2025-07-11 03:00:00,12
114164,114167,1.35348,1.3543010018982584,-1.084999999999967,STOP,2025-07-11 04:05:00,2025-07-11 04:10:00,2025-07-11 04:20:00,3
114196,114200,1.35366,1.3533097759723862,0.42644303408731904,STOP,2025-07-11 06:45:00,2025-07-11 06:50:00,2025-07-11 07:05:00,4
114294,114298,1.35096,1.3506344121149425,0.44052017147309414,STOP,2025-07-11 14:55:00,2025-07-11 15:00:00,2025-07-11 15:15:00,4
114415,114432,1.34736,1.3457557105097777,3.013326463370421,STOP,2025-07-14 01:00:00,2025-07-14 01:05:00,2025-07-14 02:25:00,17
114461,114464,1.34795,1.3475066269775875,0.556948759786714,STOP,2025-07-14 04:50:00,2025-07-14 04:55:00,2025-07-14 05:05:00,3
114493,114499,1.34803,1.348708840010709,-1.0849999999999071,STOP,2025-07-14 07:30:00,2025-07-14 07:35:00,2025-07-14 08:00:00,6
114563,114635,1.34289,1.34224,0.7219523441019247,TIME,2025-07-14 13:20:00,2025-07-14 13:25:00,2025-07-14 19:20:00,72
114687,114703,1.34293,1.3433523522201418,-1.0850000000001547,STOP,2025-07-14 23:40:00,2025-07-14 23:45:00,2025-07-15 01:00:00,16
114778,114789,1.34484,1.344370762668796,0.6447014145670575,STOP,2025-07-15 07:15:00,2025-07-15 07:20:00,2025-07-15 08:10:00,11
114848,114868,1.33808,1.3390037085165039,-1.0849999999999858,STOP,2025-07-15 13:05:00,2025-07-15 13:10:00,2025-07-15 14:45:00,20
114873,114896,1.33851,1.3379798346900913,0.8532487192911131,STOP,2025-07-15 15:10:00,2025-07-15 15:15:00,2025-07-15 17:05:00,23
115147,115219,1.34155,1.34062,0.5284710672575813,TIME,2025-07-16 14:00:00,2025-07-16 14:05:00,2025-07-16 20:00:00,72
115336,115338,1.33939,1.340173831640273,-1.0849999999998896,STOP,2025-07-17 05:45:00,2025-07-17 05:50:00,2025-07-17 05:55:00,2
115418,115424,1.34071,1.3402042135616308,0.5915234615250934,STOP,2025-07-17 12:35:00,2025-07-17 12:40:00,2025-07-17 13:05:00,6
115465,115474,1.34155,1.3413539775336798,0.457728593280274,STOP,2025-07-17 16:30:00,2025-07-17 16:35:00,2025-07-17 17:15:00,9
115628,115630,1.34375,1.3442040498786088,-1.0849999999998807,STOP,2025-07-18 06:05:00,2025-07-18 06:10:00,2025-07-18 06:15:00,2
115756,115759,1.34098,1.341383044287203,-1.0849999999997284,STOP,2025-07-18 16:45:00,2025-07-18 16:50:00,2025-07-20 17:05:00,3
115801,115807,1.34105,1.3405356703578482,0.874422076426336,STOP,2025-07-20 20:35:00,2025-07-20 20:40:00,2025-07-20 21:05:00,6
115827,115829,1.34082,1.3413142339007351,-1.0850000000001288,STOP,2025-07-20 22:45:00,2025-07-20 22:50:00,2025-07-20 22:55:00,2
116046,116048,1.34957,1.348490803800762,1.8916872697602363,STOP,2025-07-21 17:00:00,2025-07-21 17:05:00,2025-07-21 17:10:00,2
116072,116087,1.34872,1.3482354650308588,1.1663264142621788,STOP,2025-07-21 19:10:00,2025-07-21 19:15:00,2025-07-21 20:25:00,15
116130,116134,1.34755,1.3479349967126562,-1.085000000000281,STOP,2025-07-22 00:00:00,2025-07-22 00:05:00,2025-07-22 00:20:00,4
116144,116153,1.34748,1.3471989112179863,0.6545210395718143,STOP,2025-07-22 01:10:00,2025-07-22 01:15:00,2025-07-22 01:55:00,9
116208,116214,1.34865,1.3480474094277477,0.9228536067926147,STOP,2025-07-22 06:30:00,2025-07-22 06:35:00,2025-07-22 07:00:00,6
116291,116314,1.35239,1.3531379160064514,-1.0850000000000997,STOP,2025-07-22 13:25:00,2025-07-22 13:30:00,2025-07-22 15:20:00,23
116334,116339,1.35377,1.3526533043343778,2.0388001738968713,STOP,2025-07-22 17:00:00,2025-07-22 17:05:00,2025-07-22 17:25:00,5
116362,116370,1.35253,1.3521906027585053,0.5963364714683833,STOP,2025-07-22 19:20:00,2025-07-22 19:25:00,2025-07-22 20:00:00,8
116422,116424,1.35233,1.352825419565761,-1.085000000000151,STOP,2025-07-23 00:20:00,2025-07-23 00:25:00,2025-07-23 00:30:00,2
116437,116441,1.35262,1.3521962437686155,0.8360261980758776,STOP,2025-07-23 01:35:00,2025-07-23 01:40:00,2025-07-23 01:55:00,4
116476,116478,1.35372,1.3543569113756486,-1.084999999999845,STOP,2025-07-23 04:50:00,2025-07-23 04:55:00,2025-07-23 05:00:00,2
116654,116660,1.35817,1.3575781994618628,1.837370829736427,STOP,2025-07-23 19:40:00,2025-07-23 19:45:00,2025-07-23 20:10:00,6
116689,116694,1.35767,1.3581758996447149,-1.0849999999999629,STOP,2025-07-23 22:35:00,2025-07-23 22:40:00,2025-07-23 23:00:00,5
116720,116723,1.35768,1.3580222313849657,-1.0850000000003022,STOP,2025-07-24 01:10:00,2025-07-24 01:15:00,2025-07-24 01:25:00,3
116784,116797,1.35386,1.3544370787294104,-1.0850000000001374,STOP,2025-07-24 06:30:00,2025-07-24 06:35:00,2025-07-24 07:35:00,13
116852,116860,1.35176,1.3511908420074836,0.4471902830083753,STOP,2025-07-24 12:10:00,2025-07-24 12:15:00,2025-07-24 12:50:00,8
116876,116899,1.35167,1.350956710792729,0.9859577731475178,STOP,2025-07-24 14:10:00,2025-07-24 14:15:00,2025-07-24 16:05:00,23
116976,116986,1.34956,1.349106302372562,0.8617035677972843,STOP,2025-07-24 22:30:00,2025-07-24 22:35:00,2025-07-24 23:20:00,10
117001,117004,1.34882,1.3492131248146289,-1.0849999999997322,STOP,2025-07-25 00:35:00,2025-07-25 00:40:00,2025-07-25 00:50:00,3
117055,117083,1.34582,1.3443501113421854,1.7794946714045021,STOP,2025-07-25 05:05:00,2025-07-25 05:10:00,2025-07-25 07:25:00,28
117289,117299,1.34348,1.3429881013871428,1.0355136689084514,STOP,2025-07-28 00:35:00,2025-07-28 00:40:00,2025-07-28 01:25:00,10
117349,117357,1.34129,1.3420868506561956,-1.0849999999999607,STOP,2025-07-28 05:35:00,2025-07-28 05:40:00,2025-07-28 06:15:00,8
117397,117419,1.34209,1.3406644064023303,1.4116242675869177,STOP,2025-07-28 09:35:00,2025-07-28 09:40:00,2025-07-28 11:25:00,22
117485,117487,1.33586,1.3353643184856914,1.3926384875873612,STOP,2025-07-28 16:55:00,2025-07-28 17:00:00,2025-07-28 17:05:00,2
117514,117521,1.33569,1.3360073532016148,-1.0849999999997806,STOP,2025-07-28 19:20:00,2025-07-28 19:25:00,2025-07-28 19:55:00,7
117561,117571,1.33514,1.3343008593192482,1.7594152441682518,STOP,2025-07-28 23:15:00,2025-07-28 23:20:00,2025-07-29 00:05:00,10
117654,117663,1.33461,1.3336364614601537,1.1654456728773208,STOP,2025-07-29 07:00:00,2025-07-29 07:05:00,2025-07-29 07:45:00,9
117768,117773,1.3354,1.3351373028948241,0.48214455593871147,STOP,2025-07-29 16:30:00,2025-07-29 16:35:00,2025-07-29 16:55:00,5
117806,117810,1.335,1.3353700960744699,-1.0850000000002238,STOP,2025-07-29 19:40:00,2025-07-29 19:45:00,2025-07-29 20:00:00,4
117842,117843,1.33554,1.3359997928518248,-1.0849999999999878,STOP,2025-07-29 22:40:00,2025-07-29 22:45:00,2025-07-29 22:45:00,1
117858,117874,1.33539,1.335064776036858,0.5835011636884678,STOP,2025-07-30 00:00:00,2025-07-30 00:05:00,2025-07-30 01:20:00,16
117998,118018,1.32783,1.3287314498278675,-1.0850000000000823,STOP,2025-07-30 11:40:00,2025-07-30 11:45:00,2025-07-30 13:20:00,20
118061,118063,1.32393,1.3230799118787298,0.8236220720580085,STOP,2025-07-30 16:55:00,2025-07-30 17:00:00,2025-07-30 17:05:00,2
118101,118115,1.32489,1.3253754940381577,-1.085000000000084,STOP,2025-07-30 20:15:00,2025-07-30 20:20:00,2025-07-30 21:25:00,14
118169,118173,1.32642,1.3269426422570092,-1.0850000000001456,STOP,2025-07-31 01:55:00,2025-07-31 02:00:00,2025-07-31 02:15:00,4
118214,118226,1.32319,1.3214549910912472,2.053133811842693,STOP,2025-07-31 05:40:00,2025-07-31 05:45:00,2025-07-31 06:40:00,12
118303,118309,1.3219,1.3213775910006826,0.4755912288681933,STOP,2025-07-31 13:05:00,2025-07-31 13:10:00,2025-07-31 13:35:00,6
118336,118339,1.32144,1.3209010635354648,0.7725720401923086,STOP,2025-07-31 15:50:00,2025-07-31 15:55:00,2025-07-31 16:05:00,3
118350,118354,1.32113,1.320790193295405,0.38137408640633946,STOP,2025-07-31 17:00:00,2025-07-31 17:05:00,2025-07-31 17:20:00,4
118377,118382,1.3203,1.3208524718598145,-1.0850000000001099,STOP,2025-07-31 19:15:00,2025-07-31 19:20:00,2025-07-31 19:40:00,5
118527,118536,1.31594,1.3146654769806883,1.586511865743454,STOP,2025-08-01 07:45:00,2025-08-01 07:50:00,2025-08-01 08:30:00,9
118649,118651,1.32898,1.3285011125975692,0.4509378767881849,STOP,2025-08-03 17:55:00,2025-08-03 18:00:00,2025-08-03 18:05:00,2
118676,118684,1.32745,1.3263747007593125,1.3374297962448813,STOP,2025-08-03 20:10:00,2025-08-03 20:15:00,2025-08-03 20:50:00,8
118733,118745,1.32787,1.3274700661803394,0.6679629318831325,STOP,2025-08-04 00:55:00,2025-08-04 01:00:00,2025-08-04 01:55:00,12
118796,118799,1.32843,1.3276169247554237,0.8613837296075603,STOP,2025-08-04 06:10:00,2025-08-04 06:15:00,2025-08-04 06:25:00,3
118818,118821,1.3287,1.3296756239239305,-1.0850000000000366,STOP,2025-08-04 08:00:00,2025-08-04 08:05:00,2025-08-04 08:15:00,3
118885,118917,1.32783,1.3286491625390142,-1.084999999999871,STOP,2025-08-04 13:35:00,2025-08-04 13:40:00,2025-08-04 16:15:00,32
118965,118977,1.32952,1.3291631484782223,0.7582162562929192,STOP,2025-08-04 20:15:00,2025-08-04 20:20:00,2025-08-04 21:15:00,12
119002,119019,1.32798,1.32848601628591,-1.085000000000195,STOP,2025-08-04 23:20:00,2025-08-04 23:25:00,2025-08-05 00:45:00,17
119028,119037,1.32758,1.3280045883929947,-1.0850000000000084,STOP,2025-08-05 01:30:00,2025-08-05 01:35:00,2025-08-05 02:15:00,9
119128,119130,1.32773,1.3287732005162962,-1.0849999999999453,STOP,2025-08-05 09:50:00,2025-08-05 09:55:00,2025-08-05 10:00:00,2
119175,119189,1.33034,1.3296157520109362,0.8888161894236741,STOP,2025-08-05 13:45:00,2025-08-05 13:50:00,2025-08-05 14:55:00,14
119215,119217,1.32968,1.3293947641678723,0.4838616370063619,STOP,2025-08-05 17:05:00,2025-08-05 17:10:00,2025-08-05 17:15:00,2
119538,119543,1.33535,1.3350746471573802,0.6532829349958597,STOP,2025-08-06 20:00:00,2025-08-06 20:05:00,2025-08-06 20:25:00,5
119577,119580,1.33494,1.335327978214867,-1.0850000000001725,STOP,2025-08-06 23:15:00,2025-08-06 23:20:00,2025-08-06 23:30:00,3
119707,119720,1.34127,1.3401239137305425,0.8240843352489874,STOP,2025-08-07 10:05:00,2025-08-07 10:10:00,2025-08-07 11:10:00,13
119790,119800,1.34451,1.3439062312374728,0.7658179480354966,STOP,2025-08-07 17:00:00,2025-08-07 17:05:00,2025-08-07 17:50:00,10
119831,119838,1.34452,1.3449378842258244,-1.0849999999998197,STOP,2025-08-07 20:25:00,2025-08-07 20:30:00,2025-08-07 21:00:00,7
119863,119893,1.34382,1.342855079705508,2.294498145146275,STOP,2025-08-07 23:05:00,2025-08-07 23:10:00,2025-08-08 01:35:00,30
120020,120033,1.34411,1.3449596343616261,-1.0849999999999393,STOP,2025-08-08 12:10:00,2025-08-08 12:15:00,2025-08-08 13:15:00,13
120049,120053,1.34474,1.3452795835065436,-1.0849999999999482,STOP,2025-08-08 14:35:00,2025-08-08 14:40:00,2025-08-08 14:55:00,4
120078,120083,1.34587,1.3429444735124196,5.043316450135478,STOP,2025-08-10 17:00:00,2025-08-10 17:05:00,2025-08-10 17:25:00,5
120232,120237,1.34498,1.3456277678038955,-1.0849999999999675,STOP,2025-08-11 05:50:00,2025-08-11 05:55:00,2025-08-11 06:15:00,5
120245,120249,1.34466,1.3442265843376702,0.5910821019439649,STOP,2025-08-11 06:55:00,2025-08-11 07:00:00,2025-08-11 07:15:00,4
120282,120293,1.34141,1.3407241317380123,0.853955153012645,STOP,2025-08-11 10:00:00,2025-08-11 10:05:00,2025-08-11 10:55:00,11
120347,120358,1.3428,1.3432615791605396,-1.0849999999999507,STOP,2025-08-11 15:25:00,2025-08-11 15:30:00,2025-08-11 16:20:00,11
120404,120406,1.34317,1.34302842339408,0.3844118657506921,STOP,2025-08-11 20:10:00,2025-08-11 20:15:00,2025-08-11 20:20:00,2
120448,120456,1.34334,1.3429759392658869,0.9097651148367399,STOP,2025-08-11 23:50:00,2025-08-11 23:55:00,2025-08-12 00:30:00,8
120519,120525,1.34554,1.3462212623138927,-1.0849999999998825,STOP,2025-08-12 05:45:00,2025-08-12 05:50:00,2025-08-12 06:15:00,6
120538,120546,1.34529,1.3458964485673042,-1.084999999999843,STOP,2025-08-12 07:20:00,2025-08-12 07:25:00,2025-08-12 08:00:00,8
120691,120702,1.34998,1.3503489054819409,-1.0850000000000162,STOP,2025-08-12 20:05:00,2025-08-12 20:10:00,2025-08-12 21:00:00,11
120739,120752,1.35021,1.3505432409139229,-1.0850000000002844,STOP,2025-08-13 00:05:00,2025-08-13 00:10:00,2025-08-13 01:10:00,13
120756,120760,1.35007,1.3503404947651665,-1.085000000000306,STOP,2025-08-13 01:30:00,2025-08-13 01:35:00,2025-08-13 01:50:00,4
120817,120830,1.35678,1.3574160133421522,-1.0849999999999569,STOP,2025-08-13 06:35:00,2025-08-13 06:40:00,2025-08-13 07:40:00,13
120909,120922,1.35671,1.3572058908163713,-1.085000000000155,STOP,2025-08-13 14:15:00,2025-08-13 14:20:00,2025-08-13 15:20:00,13
120942,120946,1.35835,1.3567855999814242,4.141526962839533,STOP,2025-08-13 17:00:00,2025-08-13 17:05:00,2025-08-13 17:20:00,4
121042,121045,1.35745,1.3571401591952739,0.9335797911277417,STOP,2025-08-14 01:20:00,2025-08-14 01:25:00,2025-08-14 01:35:00,3
121121,121126,1.35745,1.3581261662003927,-1.0850000000001199,STOP,2025-08-14 07:55:00,2025-08-14 08:00:00,2025-08-14 08:20:00,5
121220,121230,1.35345,1.3529087237931035,1.22049259937404,STOP,2025-08-14 16:10:00,2025-08-14 16:15:00,2025-08-14 17:00:00,10
121318,121337,1.35466,1.3549604915838016,-1.085000000000298,STOP,2025-08-15 00:20:00,2025-08-15 00:25:00,2025-08-15 01:55:00,19
121372,121377,1.35479,1.3552704563526854,-1.0850000000002258,STOP,2025-08-15 04:50:00,2025-08-15 04:55:00,2025-08-15 05:15:00,5
121445,121451,1.35597,1.356863226980204,-1.0850000000000193,STOP,2025-08-15 10:55:00,2025-08-15 11:00:00,2025-08-15 11:25:00,6
121459,121502,1.35583,1.3552320082727336,0.7121419989444018,STOP,2025-08-15 12:05:00,2025-08-15 12:10:00,2025-08-15 15:40:00,43
121517,121523,1.35592,1.355109087796319,2.163751589830013,STOP,2025-08-15 16:55:00,2025-08-17 17:00:00,2025-08-17 17:25:00,6
121586,121590,1.35497,1.3553520907962973,-1.085000000000118,STOP,2025-08-17 22:40:00,2025-08-17 22:45:00,2025-08-17 23:00:00,4
121754,121769,1.35136,1.3509688915657063,0.5279245543182856,STOP,2025-08-18 12:40:00,2025-08-18 12:45:00,2025-08-18 13:55:00,15
121773,121788,1.35069,1.3511475148772447,-1.0849999999999758,STOP,2025-08-18 14:15:00,2025-08-18 14:20:00,2025-08-18 15:30:00,15
121796,121807,1.35048,1.3500074021809108,1.2201037155165884,STOP,2025-08-18 16:10:00,2025-08-18 16:15:00,2025-08-18 17:05:00,11
121911,121920,1.3501,1.3505133863245478,-1.08499999999993,STOP,2025-08-19 01:45:00,2025-08-19 01:50:00,2025-08-19 02:30:00,9
121959,121961,1.35123,1.351788261905014,-1.0850000000000022,STOP,2025-08-19 05:45:00,2025-08-19 05:50:00,2025-08-19 05:55:00,2
122058,122068,1.3485,1.347985750772008,0.8714960888998756,STOP,2025-08-19 14:00:00,2025-08-19 14:05:00,2025-08-19 14:50:00,10
122094,122097,1.34958,1.3487377202577826,2.311331024127652,STOP,2025-08-19 17:00:00,2025-08-19 17:05:00,2025-08-19 17:15:00,3
122254,122264,1.34956,1.3492053197508014,0.4414521875931094,STOP,2025-08-20 06:20:00,2025-08-20 06:25:00,2025-08-20 07:10:00,10
